interaction_id,source,target,weight,book
577,Kevan-Lannister,Mace-Tyrell,5,5
578,Kevan-Lannister,Pycelle,5,5
579,Kevan-Lannister,Randyll-Tarly,6,5
580,Kevan-Lannister,Ronnet-Connington,3,5
581,Kevan-Lannister,Tommen-Baratheon,11,5
582,Kevan-Lannister,Tywin-Lannister,3,5
583,Kevan-Lannister,Varys,3,5
584,Khrazz,Spotted-Cat,4,5
585,Khrazz,Steelskin,3,5
586,Kindly-Man,Waif,6,5
587,Leaf,Meera-Reed,6,5
588,Leathers,Toregg,4,5
589,Leathers,Tormund,3,5
590,Leathers,Wun-Weg-Wun-Dar-Wun,9,5
591,Lemore,Rolly-Duckfield,5,5
592,Lemore,Tyrion-Lannister,16,5
593,Lemore,Yandry,5,5
594,Lemore,Ysilla,3,5
595,Leona-Woolfield,Wyman-Manderly,4,5
596,Longwater-Pyke,Victarion-Greyjoy,3,5
597,Lorren,Sybelle-Glover,3,5
598,Luton,Skinner,3,5
599,Lyanna-Mormont,Stannis-Baratheon,3,5
600,Lyanna-Stark,Rhaegar-Targaryen,4,5
601,Mace-Tyrell,Pycelle,4,5
602,Mace-Tyrell,Randyll-Tarly,5,5
603,Mace-Tyrell,Robert-Strong,3,5
604,Maege-Mormont,Robb-Stark,4,5
605,Malaquo-Maegyr,Nyessos-Vhassar,7,5
606,Malegorn,Narbert-Grandison,3,5
607,Malegorn,Selyse-Florent,5,5
608,Mance-Rayder,Melisandre,6,5
609,Mance-Rayder,Ramsay-Snow,7,5
610,Mance-Rayder,Rowan,4,5
611,Mance-Rayder,Squirrel,5,5
612,Mance-Rayder,Stannis-Baratheon,16,5
613,Mance-Rayder,Theon-Greyjoy,9,5
614,Mance-Rayder,Tormund,12,5
615,Mance-Rayder,Val,6,5
616,Mance-Rayder,Varamyr,3,5
617,Marlon-Manderly,Stannis-Baratheon,3,5
618,Marselen,Symon-Stripeback,4,5
619,Marya-Seaworth,Stannis-Baratheon,3,5
620,Melisandre,Rattleshirt,6,5
621,Melisandre,Selyse-Florent,11,5
622,Melisandre,Sigorn,3,5
623,Melisandre,Stannis-Baratheon,32,5
624,Melisandre,Ygritte,3,5
625,Meris,Quentyn-Martell,14,5
626,Meris,Tattered-Prince,9,5
627,Meryn-Trant,Rafford,3,5
628,Mezzara,Qezza,3,5
629,Miklaz,Qezza,4,5
630,Missandei,Quentyn-Martell,3,5
631,Missandei,Skahaz-mo-Kandaq,6,5
632,Moelle,Scolera,10,5
633,Moelle,Unella,12,5
634,Moqorro,Rodrik-Sparr,4,5
635,Moqorro,Tyrion-Lannister,7,5
636,Moqorro,Victarion-Greyjoy,21,5
637,Morgo,Tyrion-Lannister,4,5
638,Mors-Umber,Stannis-Baratheon,7,5
639,Myrcella-Baratheon,Stannis-Baratheon,3,5
640,Myrcella-Baratheon,Tommen-Baratheon,8,5
641,Myrcella-Baratheon,Trystane-Martell,4,5
642,Myrcella-Baratheon,Tyrion-Lannister,5,5
643,Narbert-Grandison,Patrek-of-Kings-Mountain,3,5
644,Narbert-Grandison,Selyse-Florent,8,5
645,Nurse,Penny,4,5
646,Nurse,Tyrion-Lannister,8,5
647,Nurse,Yezzan-zo-Qaggaz,12,5
648,Nymeria-Sand,Obara-Sand,8,5
649,Nymeria-Sand,Tyene-Sand,7,5
650,Obara-Sand,Tyene-Sand,6,5
651,Old-Bill-Bone,Quentyn-Martell,3,5
652,Othell-Yarwyck,Weeper,4,5
653,Patchface,Selyse-Florent,3,5
654,Patchface,Shireen-Baratheon,3,5
655,Patrek-of-Kings-Mountain,Selyse-Florent,7,5
656,Patrek-of-Kings-Mountain,Wun-Weg-Wun-Dar-Wun,3,5
657,Penny,Sweets,4,5
658,Penny,Tyrion-Lannister,59,5
659,Penny,Yezzan-zo-Qaggaz,9,5
660,Petyr-Baelish,Varys,4,5
661,Pypar,Todder,4,5
662,Qarl-the-Maid,Tristifer-Botley,5,5
663,Qavo-Nogarys,Tyrion-Lannister,6,5
664,Quentyn-Martell,Tattered-Prince,14,5
665,Qyburn,Robert-Strong,4,5
666,Ralf-(Limper),Victarion-Greyjoy,3,5
667,Ramsay-Snow,Roose-Bolton,14,5
668,Ramsay-Snow,Skinner,5,5
669,Ramsay-Snow,Sour-Alyn,6,5
670,Ramsay-Snow,Stannis-Baratheon,8,5
671,Ramsay-Snow,Theon-Greyjoy,87,5
672,Ramsay-Snow,Walder-Frey-(son-of-Merrett),3,5
673,Ramsay-Snow,Wyman-Manderly,5,5
674,Ramsay-Snow,Yellow-Dick,7,5
675,Randyll-Tarly,Robert-Strong,3,5
676,Reznak-mo-Reznak,Skahaz-mo-Kandaq,5,5
677,Rhaegar-Frey,Wyman-Manderly,3,5
678,Rhaegar-Targaryen,Robert-Baratheon,7,5
679,Richard-Horpe,Stannis-Baratheon,3,5
680,Rickon-Stark,Robb-Stark,3,5
681,Rickon-Stark,Theon-Greyjoy,4,5
682,Robb-Stark,Rodrik-Cassel,3,5
683,Robb-Stark,Stannis-Baratheon,6,5
684,Robb-Stark,Theon-Greyjoy,7,5
685,Robb-Stark,Wyman-Manderly,3,5
686,Robert-Baratheon,Stannis-Baratheon,11,5
687,Robert-Baratheon,Tommen-Baratheon,4,5
688,Robert-Baratheon,Tywin-Lannister,3,5
689,Robert-Baratheon,Val,3,5
690,Robert-Baratheon,Viserys-Targaryen,3,5
691,Robert-Baratheon,Willam-Dustin,3,5
692,Robett-Glover,Stannis-Baratheon,4,5
693,Rodrik-Cassel,Theon-Greyjoy,3,5
694,Rodrik-Sparr,Victarion-Greyjoy,7,5
695,Roger-Ryswell,Theon-Greyjoy,4,5
696,Rolly-Duckfield,Tyrion-Lannister,20,5
697,Rolly-Duckfield,Yandry,12,5
698,Rolly-Duckfield,Ysilla,9,5
699,Roose-Bolton,Stannis-Baratheon,13,5
700,Roose-Bolton,Theon-Greyjoy,14,5
701,Roose-Bolton,Walda-Frey-(daughter-of-Merrett),4,5
702,Roose-Bolton,Wyman-Manderly,5,5
703,Roose-Ryswell,Stannis-Baratheon,3,5
704,Rowan,Squirrel,5,5
705,Rowan,Theon-Greyjoy,12,5
706,Salladhor-Saan,Stannis-Baratheon,8,5
707,Samwell-Tarly,Stannis-Baratheon,8,5
708,Satin,Selyse-Florent,4,5
709,Scar,Tyrion-Lannister,8,5
710,Scar,Yezzan-zo-Qaggaz,4,5
711,Scolera,Unella,12,5
712,Selyse-Florent,Shireen-Baratheon,8,5
713,Selyse-Florent,Stannis-Baratheon,14,5
714,Selyse-Florent,Val,15,5
715,Selyse-Florent,Wun-Weg-Wun-Dar-Wun,5,5
716,Shae,Tysha,4,5
717,Shireen-Baratheon,Stannis-Baratheon,4,5
718,Shireen-Baratheon,Val,4,5
719,Shrouded-Lord,Tyrion-Lannister,4,5
720,Sigorn,Stannis-Baratheon,3,5
721,Skinner,Sour-Alyn,6,5
722,Skinner,Theon-Greyjoy,4,5
723,Sour-Alyn,Theon-Greyjoy,8,5
724,Sour-Alyn,Yellow-Dick,3,5
725,Squirrel,Theon-Greyjoy,7,5
726,Stannis-Baratheon,Theomore,3,5
727,Stannis-Baratheon,Theon-Greyjoy,10,5
728,Stannis-Baratheon,Tommen-Baratheon,7,5
729,Stannis-Baratheon,Tycho-Nestoris,7,5
730,Stannis-Baratheon,Tyrion-Lannister,3,5
731,Stannis-Baratheon,Tywin-Lannister,3,5
732,Stannis-Baratheon,Val,15,5
733,Stannis-Baratheon,William-Foxglove,3,5
734,Stannis-Baratheon,Wyman-Manderly,19,5
735,Sweets,Tyrion-Lannister,7,5
736,Sweets,Yezzan-zo-Qaggaz,6,5
737,Sybell-Spicer,Wyman-Manderly,3,5
738,Theomore,Wyman-Manderly,3,5
739,Theon-Greyjoy,Walda-Frey-(daughter-of-Merrett),3,5
740,Theon-Greyjoy,Walder-Frey-(son-of-Jammos),6,5
741,Theon-Greyjoy,Walder-Frey-(son-of-Merrett),6,5
742,Theon-Greyjoy,Wex-Pyke,3,5
743,Theon-Greyjoy,Willow-Witch-eye,4,5
744,Theon-Greyjoy,Wyman-Manderly,3,5
745,Theon-Greyjoy,Yellow-Dick,5,5
746,Thistle,Varamyr,7,5
747,Toregg,Tormund,8,5
748,Tormund,Val,9,5
749,Tormund,Weeper,9,5
750,Tybero-Istarion,Tyrion-Lannister,8,5
751,Tyrion-Lannister,Tysha,4,5
752,Tyrion-Lannister,Tywin-Lannister,18,5
753,Tyrion-Lannister,Varys,7,5
754,Tyrion-Lannister,Yandry,15,5
755,Tyrion-Lannister,Yezzan-zo-Qaggaz,17,5
756,Tyrion-Lannister,Ysilla,11,5
757,Tywin-Lannister,Wylis-Manderly,3,5
758,Victarion-Greyjoy,Wulfe,3,5
759,Walder-Frey-(son-of-Jammos),Walder-Frey-(son-of-Merrett),10,5
760,Yandry,Ysilla,14,5
