interaction_id,source,target,weight,book
563,Meryn-Trant,Osmund-Kettleblack,9,4
564,Meryn-Trant,Rafford,4,4
565,Mollander,Pate-(novice),3,4
566,Mollander,Roone,7,4
567,Moon-Boy,Osmund-Kettleblack,12,4
568,Murenmure,Theon-Greyjoy,3,4
569,Mya-Stone,Myranda-Royce,6,4
570,Mya-Stone,Robert-Arryn,9,4
571,Myranda-Royce,Robert-Arryn,4,4
572,Myranda-Royce,Sansa-Stark,3,4
573,Myrcella-Baratheon,Sylva-Santagar,4,4
574,Myrcella-Baratheon,Tommen-Baratheon,3,4
575,Myrcella-Baratheon,Trystane-Martell,6,4
576,Myrcella-Baratheon,Tyrion-Lannister,4,4
577,Nestor-Royce,Petyr-Baelish,17,4
578,Nestor-Royce,Robert-Arryn,7,4
579,Nestor-Royce,Sansa-Stark,13,4
580,Nestor-Royce,Yohn-Royce,3,4
581,Nute,Ralf-Stonehouse,3,4
582,Nute,Rodrik-Harlaw,6,4
583,Nute,Victarion-Greyjoy,11,4
584,Nymeria-Sand,Obara-Sand,9,4
585,Nymeria-Sand,Tyene-Sand,6,4
586,Obara-Sand,Tyene-Sand,10,4
587,Oberyn-Martell,Tyene-Sand,3,4
588,Orton-Merryweather,Petyr-Baelish,5,4
589,Orton-Merryweather,Pycelle,5,4
590,Orton-Merryweather,Stannis-Baratheon,3,4
591,Orton-Merryweather,Taena-of-Myr,4,4
592,Orton-Merryweather,Tommen-Baratheon,3,4
593,Osfryd-Kettleblack,Osmund-Kettleblack,4,4
594,Osfryd-Kettleblack,Osney-Kettleblack,6,4
595,Osmund-Kettleblack,Osney-Kettleblack,6,4
596,Osmund-Kettleblack,Pycelle,3,4
597,Osmund-Kettleblack,Qyburn,3,4
598,Osmund-Kettleblack,Tommen-Baratheon,6,4
599,Osmund-Kettleblack,Tyrion-Lannister,6,4
600,Osney-Kettleblack,Stannis-Baratheon,3,4
601,Osney-Kettleblack,Taena-of-Myr,3,4
602,Osney-Kettleblack,Tommen-Baratheon,6,4
603,Pate-(novice),Quill,4,4
604,Pate-(novice),Rosey,9,4
605,Pate-(novice),Walgrave,10,4
606,Pate-(whipping-boy),Tommen-Baratheon,4,4
607,Paxter-Redwyne,Samwell-Tarly,4,4
608,Petyr-Baelish,Pycelle,4,4
609,Petyr-Baelish,Robert-Arryn,22,4
610,Petyr-Baelish,Sansa-Stark,18,4
611,Petyr-Baelish,Symond-Templeton,5,4
612,Petyr-Baelish,Tyrion-Lannister,5,4
613,Petyr-Baelish,Yohn-Royce,12,4
614,Pia,Qyburn,3,4
615,Pia,Tyrion-Lannister,3,4
616,Puckens,Pycelle,3,4
617,Puckens,Shortear,3,4
618,Pycelle,Qyburn,10,4
619,Pycelle,Stannis-Baratheon,6,4
620,Pycelle,Tywin-Lannister,4,4
621,Pycelle,Varys,4,4
622,Pycelle,Walder-Frey,3,4
623,Pyg,Shagwell,8,4
624,Pyg,Timeon,7,4
625,Pyg,Vargo-Hoat,3,4
626,Pypar,Samwell-Tarly,3,4
627,Qhorin-Halfhand,Samwell-Tarly,3,4
628,Quellon-Greyjoy,Victarion-Greyjoy,4,4
629,Quentyn-Martell,Trystane-Martell,3,4
630,Quhuru-Mo,Samwell-Tarly,4,4
631,Quhuru-Mo,Xhondo,4,4
632,Qyburn,Stannis-Baratheon,3,4
633,Ralf-(Limper),Victarion-Greyjoy,4,4
634,Ralf-Stonehouse,Victarion-Greyjoy,3,4
635,Randyll-Tarly,Samwell-Tarly,4,4
636,Raynard,Torbert,4,4
637,Renly-Baratheon,Robert-Baratheon,5,4
638,Renly-Baratheon,Sansa-Stark,3,4
639,Renly-Baratheon,Stannis-Baratheon,4,4
640,Rennifer-Longwaters,Rugen,3,4
641,Rhaegar-Targaryen,Robert-Baratheon,6,4
642,Rickon-Stark,Robb-Stark,5,4
643,Robb-Stark,Sansa-Stark,3,4
644,Robert-Arryn,Sansa-Stark,8,4
645,Robert-Arryn,Terrance-Lynderly,4,4
646,Robert-Arryn,Yohn-Royce,4,4
647,Robert-Baratheon,Stannis-Baratheon,4,4
648,Robert-Baratheon,Taena-of-Myr,5,4
649,Robert-Baratheon,Tommen-Baratheon,5,4
650,Robert-Baratheon,Tyrion-Lannister,6,4
651,Rodrik-Harlaw,Sigfryd-Harlaw,3,4
652,Rodrik-Harlaw,Victarion-Greyjoy,3,4
653,Roose-Bolton,Stannis-Baratheon,5,4
654,Roslin-Frey,Walder-Frey,3,4
655,Ryman-Frey,Walder-Rivers,5,4
656,Samwell-Tarly,Stannis-Baratheon,11,4
657,Samwell-Tarly,Theobald,7,4
658,Samwell-Tarly,Xhondo,18,4
659,Sandor-Clegane,Sansa-Stark,3,4
660,Sandor-Clegane,Thoros-of-Myr,3,4
661,Sandor-Clegane,Tickler,4,4
662,Sandor-Clegane,Timeon,4,4
663,Sandor-Clegane,Tyrion-Lannister,3,4
664,Sansa-Stark,Tyrion-Lannister,6,4
665,Sansa-Stark,Tywin-Lannister,3,4
666,Sansa-Stark,Yohn-Royce,3,4
667,Sarella-Sand,Tyene-Sand,3,4
668,Shae,Tyrion-Lannister,3,4
669,Shagwell,Timeon,6,4
670,Shagwell,Zollo,3,4
671,Stannis-Baratheon,Tommen-Baratheon,6,4
672,Stannis-Baratheon,Tyrion-Lannister,3,4
673,Stannis-Baratheon,Tywin-Lannister,4,4
674,Sylva-Santagar,Tyene-Sand,3,4
675,Symond-Templeton,Yohn-Royce,4,4
676,Taena-of-Myr,Tommen-Baratheon,8,4
677,Taena-of-Myr,Tyrion-Lannister,3,4
678,Talbert-Serry,Victarion-Greyjoy,10,4
679,Tommen-Baratheon,Tyrion-Lannister,5,4
680,Tommen-Baratheon,Tywin-Lannister,6,4
681,Tyrion-Lannister,Tywin-Lannister,9,4
682,Tyrion-Lannister,Varys,7,4
