interaction_id,source,target,weight,book
585,Loras-Tyrell,Renly-Baratheon,14,2
586,Loras-Tyrell,Robert-Baratheon,3,2
587,Loras-Tyrell,Stannis-Baratheon,4,2
588,Loras-Tyrell,Tyrion-Lannister,8,2
589,Lorent-Caswell,Renly-Baratheon,3,2
590,Lorren,Squint,3,2
591,Lorren,Theon-Greyjoy,7,2
592,Lorren,Urzen,3,2
593,Lorren,Wex-Pyke,4,2
594,Luwin,Meera-Reed,4,2
595,Luwin,Osha,12,2
596,Luwin,Rickon-Stark,12,2
597,Luwin,Robb-Stark,6,2
598,Luwin,Rodrik-Cassel,18,2
599,Luwin,Theon-Greyjoy,17,2
600,Luwin,Walder-Frey-(son-of-Merrett),4,2
601,Lysa-Arryn,Tyrion-Lannister,5,2
602,Mace-Tyrell,Paxter-Redwyne,3,2
603,Mace-Tyrell,Randyll-Tarly,3,2
604,Mace-Tyrell,Renly-Baratheon,4,2
605,Mace-Tyrell,Stannis-Baratheon,3,2
606,Mance-Rayder,Qhorin-Halfhand,4,2
607,Mance-Rayder,Thoren-Smallwood,3,2
608,Mandon-Moore,Sandor-Clegane,5,2
609,Mandon-Moore,Sansa-Stark,3,2
610,Mandon-Moore,Tyrion-Lannister,16,2
611,Margaery-Tyrell,Renly-Baratheon,13,2
612,Margaery-Tyrell,Sansa-Stark,4,2
613,Margaery-Tyrell,Varys,3,2
614,Martyn-Rivers,Robb-Stark,3,2
615,Mathis-Rowan,Randyll-Tarly,4,2
616,Mathis-Rowan,Renly-Baratheon,8,2
617,Mathis-Rowan,Stannis-Baratheon,3,2
618,Meera-Reed,Osha,6,2
619,Meera-Reed,Rickon-Stark,6,2
620,Melisandre,Renly-Baratheon,4,2
621,Melisandre,Selyse-Florent,6,2
622,Melisandre,Stannis-Baratheon,14,2
623,Meryn-Trant,Osmund-Kettleblack,8,2
624,Meryn-Trant,Polliver,3,2
625,Meryn-Trant,Rafford,3,2
626,Meryn-Trant,Sandor-Clegane,10,2
627,Meryn-Trant,Tickler,5,2
628,Meryn-Trant,Tyrion-Lannister,7,2
629,Mikken,Osha,3,2
630,Mikken,Theon-Greyjoy,4,2
631,Monford-Velaryon,Stannis-Baratheon,3,2
632,Myrcella-Baratheon,Robb-Stark,3,2
633,Myrcella-Baratheon,Robert-Arryn,4,2
634,Myrcella-Baratheon,Sandor-Clegane,4,2
635,Myrcella-Baratheon,Sansa-Stark,6,2
636,Myrcella-Baratheon,Tommen-Baratheon,12,2
637,Myrcella-Baratheon,Trystane-Martell,4,2
638,Myrcella-Baratheon,Tyrion-Lannister,8,2
639,Olyvar-Frey,Robb-Stark,4,2
640,Osha,Rickon-Stark,8,2
641,Osha,Robb-Stark,3,2
642,Osha,Theon-Greyjoy,4,2
643,Osmund-Kettleblack,Osney-Kettleblack,4,2
644,Osmund-Kettleblack,Sansa-Stark,4,2
645,Osmund-Kettleblack,Tyrion-Lannister,7,2
646,Ottyn-Wythers,Samwell-Tarly,3,2
647,Palla,Theon-Greyjoy,3,2
648,Patchface,Stannis-Baratheon,6,2
649,Perwyn-Frey,Robb-Stark,3,2
650,Perwyn-Frey,Wendel-Manderly,3,2
651,Petyr-Baelish,Podrick-Payne,4,2
652,Petyr-Baelish,Pycelle,8,2
653,Petyr-Baelish,Renly-Baratheon,5,2
654,Petyr-Baelish,Sansa-Stark,4,2
655,Petyr-Baelish,Stannis-Baratheon,8,2
656,Petyr-Baelish,Tyrion-Lannister,41,2
657,Petyr-Baelish,Varys,27,2
658,Podrick-Payne,Tyrion-Lannister,13,2
659,Polliver,Rafford,7,2
660,Polliver,Sandor-Clegane,3,2
661,Polliver,Tickler,3,2
662,Polliver,Weese,3,2
663,Preston-Greenfield,Tyrion-Lannister,3,2
664,Pyat-Pree,Xaro-Xhoan-Daxos,10,2
665,Pycelle,Robert-Baratheon,3,2
666,Pycelle,Shagga,4,2
667,Pycelle,Stannis-Baratheon,3,2
668,Pycelle,Tyrion-Lannister,21,2
669,Pycelle,Varys,9,2
670,Pylos,Shireen-Baratheon,5,2
671,Pylos,Stannis-Baratheon,11,2
672,Qhorin-Halfhand,Rattleshirt,3,2
673,Qhorin-Halfhand,Stonesnake,6,2
674,Qhorin-Halfhand,Thoren-Smallwood,3,2
675,Qyburn,Roose-Bolton,3,2
676,Rafford,Sandor-Clegane,3,2
677,Rafford,Tickler,4,2
678,Ramsay-Snow,Reek,4,2
679,Ramsay-Snow,Robb-Stark,3,2
680,Ramsay-Snow,Rodrik-Cassel,5,2
681,Ramsay-Snow,Roose-Bolton,5,2
682,Randyll-Tarly,Renly-Baratheon,6,2
683,Randyll-Tarly,Stannis-Baratheon,3,2
684,Rattleshirt,Ygritte,4,2
685,Ramsay-Snow,Theon-Greyjoy,14,2
686,Renly-Baratheon,Robb-Stark,22,2
687,Renly-Baratheon,Robert-Baratheon,29,2
688,Renly-Baratheon,Sansa-Stark,4,2
689,Renly-Baratheon,Stannis-Baratheon,70,2
690,Renly-Baratheon,Steffon-Baratheon,3,2
691,Renly-Baratheon,Tyrion-Lannister,14,2
692,Renly-Baratheon,Tywin-Lannister,3,2
693,Renly-Baratheon,Varys,5,2
694,Rhaegar-Targaryen,Robert-Baratheon,5,2
695,Rhaegar-Targaryen,Viserys-Targaryen,3,2
696,Rhaenys-Targaryen,Visenya-Targaryen,3,2
697,Rickard-Karstark,Robb-Stark,3,2
698,Rickon-Stark,Robb-Stark,12,2
699,Rickon-Stark,Rodrik-Cassel,3,2
700,Rickon-Stark,Sansa-Stark,5,2
701,Rickon-Stark,Theon-Greyjoy,8,2
702,Rickon-Stark,Walder-Frey-(son-of-Merrett),5,2
703,Robb-Stark,Robert-Baratheon,3,2
704,Robb-Stark,Rodrik-Cassel,9,2
705,Robb-Stark,Roose-Bolton,7,2
706,Robb-Stark,Sansa-Stark,11,2
707,Robb-Stark,Stafford-Lannister,5,2
708,Robb-Stark,Stannis-Baratheon,12,2
709,Robb-Stark,Theon-Greyjoy,21,2
710,Robb-Stark,Tyrion-Lannister,18,2
711,Robb-Stark,Tywin-Lannister,6,2
712,Robb-Stark,Varys,3,2
713,Robb-Stark,Walder-Frey,6,2
714,Robb-Stark,Wyman-Manderly,3,2
715,Robert-Baratheon,Sansa-Stark,6,2
716,Robert-Baratheon,Stannis-Baratheon,25,2
717,Robert-Baratheon,Tyrion-Lannister,10,2
718,Robert-Baratheon,Tywin-Lannister,4,2
719,Robert-Baratheon,Varys,4,2
720,Robett-Glover,Rorge,3,2
721,Robett-Glover,Vargo-Hoat,3,2
722,Rodrik-Cassel,Roose-Bolton,4,2
723,Rodrik-Cassel,Theon-Greyjoy,12,2
724,Rodrik-Cassel,Walder-Frey-(son-of-Merrett),3,2
725,Rodrik-Cassel,Wyman-Manderly,6,2
726,Roose-Bolton,Tywin-Lannister,5,2
727,Roose-Bolton,Vargo-Hoat,6,2
728,Roose-Bolton,Walder-Frey,3,2
729,Rorge,Vargo-Hoat,3,2
730,Rorge,Yoren,4,2
731,Salladhor-Saan,Stannis-Baratheon,6,2
732,Sandor-Clegane,Sansa-Stark,19,2
733,Sandor-Clegane,Tickler,5,2
734,Sandor-Clegane,Tommen-Baratheon,5,2
735,Sandor-Clegane,Tyrion-Lannister,13,2
736,Sansa-Stark,Stannis-Baratheon,8,2
737,Sansa-Stark,Tanda-Stokeworth,4,2
738,Sansa-Stark,Tommen-Baratheon,10,2
739,Sansa-Stark,Tyrion-Lannister,31,2
740,Selyse-Florent,Stannis-Baratheon,15,2
741,Shadd,Wendel-Manderly,3,2
742,Shae,Stannis-Baratheon,3,2
743,Shae,Tyrion-Lannister,30,2
744,Shae,Tysha,3,2
745,Shae,Varys,16,2
746,Shagga,Timett,4,2
747,Shagga,Tyrion-Lannister,15,2
748,Squint,Theon-Greyjoy,3,2
749,Stannis-Baratheon,Steffon-Baratheon,3,2
750,Stannis-Baratheon,Tyrion-Lannister,39,2
751,Stannis-Baratheon,Tywin-Lannister,4,2
752,Stannis-Baratheon,Varys,5,2
753,Stonesnake,Ygritte,3,2
754,Stygg,Theon-Greyjoy,4,2
755,Stygg,Werlag,3,2
756,Syrio-Forel,Yoren,3,2
757,Tanda-Stokeworth,Tyrion-Lannister,4,2
758,Theon-Greyjoy,Urzen,3,2
759,Theon-Greyjoy,Victarion-Greyjoy,3,2
760,Theon-Greyjoy,Werlag,3,2
761,Theon-Greyjoy,Wex-Pyke,14,2
762,Timett,Tyrion-Lannister,10,2
763,Timett,Varys,3,2
764,Tommen-Baratheon,Tyrion-Lannister,10,2
765,Tyrion-Lannister,Tysha,4,2
766,Tyrion-Lannister,Tywin-Lannister,6,2
767,Tyrion-Lannister,Varys,63,2
768,Tyrion-Lannister,Vylarr,6,2
769,Tywin-Lannister,Vargo-Hoat,4,2
770,Tywin-Lannister,Weese,7,2
771,Walder-Frey-(son-of-Jammos),Walder-Frey-(son-of-Merrett),5,2
772,Walder-Frey-(son-of-Merrett),Wex-Pyke,4,2
773,Weasel,Weese,6,2
774,Woth,Yoren,4,2
775,Palla,Ramsay-Snow,3,2
