interaction_id,source,target,weight,book
594,Petyr-Baelish,Renly-Baratheon,12,1
595,Petyr-Baelish,Robert-Baratheon,30,1
596,Petyr-Baelish,Rodrik-Cassel,7,1
597,Petyr-Baelish,Sandor-Clegane,3,1
598,Petyr-Baelish,Sansa-Stark,8,1
599,Petyr-Baelish,Tomard,4,1
600,Petyr-Baelish,Tyrion-Lannister,11,1
601,Petyr-Baelish,Varys,29,1
602,Pycelle,Renly-Baratheon,7,1
603,Pycelle,Robert-Baratheon,26,1
604,Pycelle,Sansa-Stark,8,1
605,Pycelle,Stannis-Baratheon,3,1
606,Pycelle,Tywin-Lannister,4,1
607,Pycelle,Varys,17,1
608,Pypar,Rast,4,1
609,Pypar,Samwell-Tarly,11,1
610,Pypar,Todder,8,1
611,Qotho,Quaro,4,1
612,Quaro,Rakharo,6,1
613,Randyll-Tarly,Samwell-Tarly,5,1
614,Rast,Samwell-Tarly,3,1
615,Raymun-Darry,Robert-Baratheon,8,1
616,Renly-Baratheon,Robb-Stark,3,1
617,Renly-Baratheon,Robert-Baratheon,42,1
618,Renly-Baratheon,Sandor-Clegane,7,1
619,Renly-Baratheon,Sansa-Stark,5,1
620,Renly-Baratheon,Stannis-Baratheon,19,1
621,Renly-Baratheon,Tyrion-Lannister,4,1
622,Renly-Baratheon,Varys,9,1
623,Rhaegar-Targaryen,Robert-Baratheon,22,1
624,Rhaegar-Targaryen,Sansa-Stark,3,1
625,Rhaegar-Targaryen,Tywin-Lannister,4,1
626,Rhaegar-Targaryen,Viserys-Targaryen,5,1
627,Rickard-Karstark,Robb-Stark,9,1
628,Rickard-Karstark,Roose-Bolton,3,1
629,Rickon-Stark,Robb-Stark,20,1
630,Rickon-Stark,Sansa-Stark,8,1
631,Rickon-Stark,Tyrion-Lannister,4,1
632,Robb-Stark,Robert-Baratheon,6,1
633,Robb-Stark,Rodrik-Cassel,15,1
634,Robb-Stark,Roose-Bolton,6,1
635,Robb-Stark,Samwell-Tarly,4,1
636,Robb-Stark,Sansa-Stark,13,1
637,Robb-Stark,Stiv,3,1
638,Robb-Stark,Theon-Greyjoy,37,1
639,Robb-Stark,Torrhen-Karstark,3,1
640,Robb-Stark,Tyrion-Lannister,11,1
641,Robb-Stark,Tywin-Lannister,9,1
642,Robb-Stark,Walder-Frey,7,1
643,Robb-Stark,Wendel-Manderly,3,1
644,Robb-Stark,Yoren,3,1
645,Robert-Arryn,Tyrion-Lannister,9,1
646,Robert-Baratheon,Sandor-Clegane,9,1
647,Robert-Baratheon,Sansa-Stark,26,1
648,Robert-Baratheon,Stannis-Baratheon,21,1
649,Robert-Baratheon,Tommen-Baratheon,3,1
650,Robert-Baratheon,Tyrion-Lannister,18,1
651,Robert-Baratheon,Tywin-Lannister,13,1
652,Robert-Baratheon,Varys,36,1
653,Robert-Baratheon,Vayon-Poole,3,1
654,Robert-Baratheon,Viserys-Targaryen,7,1
655,Rodrik-Cassel,Theon-Greyjoy,6,1
656,Rodrik-Cassel,Tyrion-Lannister,10,1
657,Rodrik-Cassel,Willis-Wode,7,1
658,Roose-Bolton,Tywin-Lannister,4,1
659,Sandor-Clegane,Sansa-Stark,23,1
660,Sandor-Clegane,Tyrion-Lannister,5,1
661,Sansa-Stark,Stannis-Baratheon,3,1
662,Sansa-Stark,Tomard,3,1
663,Sansa-Stark,Tyrion-Lannister,3,1
664,Sansa-Stark,Varys,4,1
665,Shae,Tyrion-Lannister,12,1
666,Shagga,Timett,4,1
667,Shagga,Tyrion-Lannister,17,1
668,Shagga,Ulf-son-of-Umar,4,1
669,Stannis-Baratheon,Tywin-Lannister,4,1
670,Stannis-Baratheon,Varys,5,1
671,Stevron-Frey,Walder-Frey,3,1
672,Theon-Greyjoy,Tyrion-Lannister,3,1
673,Theon-Greyjoy,Tywin-Lannister,3,1
674,Theon-Greyjoy,Walder-Frey,4,1
675,Timett,Tyrion-Lannister,3,1
676,Tommen-Baratheon,Tyrion-Lannister,3,1
677,Tyrion-Lannister,Tywin-Lannister,40,1
678,Tyrion-Lannister,Vardis-Egen,9,1
679,Tyrion-Lannister,Varys,3,1
680,Tyrion-Lannister,Willis-Wode,4,1
681,Tyrion-Lannister,Yoren,10,1
682,Tywin-Lannister,Varys,4,1
683,Tywin-Lannister,Walder-Frey,8,1
684,Waymar-Royce,Will-(prologue),18,1
